t,selected,mass,export,input_monomers,input_molecules
4.979149291075896855e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.750144863099692571e+01,4.979149291075900123e+02,2.987489574645538255e+02
4.995746455379483564e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.768418683802619285e+01,4.995746455379486406e+02,2.997447873227690707e+02
5.012343619683069562e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.786692504505544576e+01,5.012343619683072689e+02,3.007406171809842022e+02
5.028940783986655561e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.804966325208469868e+01,5.028940783986658403e+02,3.017364470391993336e+02
5.045537948290242269e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.823240145911397292e+01,5.045537948290245822e+02,3.027322768974145220e+02
5.062135112593828268e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.841513966614322584e+01,5.062135112593831536e+02,3.037281067556297103e+02
5.078732276897414977e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.859787787317248586e+01,5.078732276897418387e+02,3.047239366138448986e+02
5.095329441201000975e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.878061608020173878e+01,5.095329441201004101e+02,3.057197664720600869e+02
5.111926605504587684e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.896335428723099881e+01,5.111926605504590952e+02,3.067155963302752752e+02
5.128523769808173682e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.914609249426025883e+01,5.128523769808176667e+02,3.077114261884904067e+02
5.145120934111760391e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.932883070128951886e+01,5.145120934111763518e+02,3.087072560467056519e+02
5.161718098415346390e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.951156890831877888e+01,5.161718098415349232e+02,3.097030859049207834e+02
5.178315262718933099e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.969430711534803891e+01,5.178315262718936083e+02,3.106989157631359717e+02
5.194912427022519097e+01,2.752551193329649815e-01,1.000000000000000000e+01,4.987704532237729182e+01,5.194912427022522934e+02,3.116947456213511600e+02
5.211509591326105806e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.005978352940655896e+01,5.211509591326108648e+02,3.126905754795663483e+02
5.228106755629691804e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.024252173643580477e+01,5.228106755629694362e+02,3.136864053377814798e+02
5.244703919933277803e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.042525994346506479e+01,5.244703919933281213e+02,3.146822351959966682e+02
5.261301084236864511e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.060799815049432482e+01,5.261301084236868064e+02,3.156780650542118565e+02
5.277898248540450510e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.079073635752357774e+01,5.277898248540453778e+02,3.166738949124270448e+02
5.294495412844037219e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.097347456455284487e+01,5.294495412844040629e+02,3.176697247706422331e+02
5.311092577147623217e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.115621277158209068e+01,5.311092577147626344e+02,3.186655546288574214e+02
5.327689741451209926e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.133895097861135781e+01,5.327689741451213195e+02,3.196613844870726098e+02
5.344286905754795924e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.152168918564061073e+01,5.344286905754798909e+02,3.206572143452877413e+02
5.360884070058382633e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.170442739266987076e+01,5.360884070058385760e+02,3.216530442035029864e+02
5.377481234361968632e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.188716559969913078e+01,5.377481234361971474e+02,3.226488740617181179e+02
5.394078398665555341e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.206990380672839080e+01,5.394078398665558325e+02,3.236447039199333062e+02
5.410675562969141339e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.225264201375765083e+01,5.410675562969144039e+02,3.246405337781484945e+02
5.427272727272727337e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.243538022078689664e+01,5.427272727272729753e+02,3.256363636363636260e+02
5.443869891576314046e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.261811842781616377e+01,5.443869891576316604e+02,3.266321934945788144e+02
5.460467055879900045e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.280085663484541669e+01,5.460467055879903455e+02,3.276280233527940027e+02
5.477064220183486754e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.298359484187467672e+01,5.477064220183490306e+02,3.286238532110091910e+02
5.493661384487072752e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.316633304890393674e+01,5.493661384487076020e+02,3.296196830692243793e+02
5.510258548790659461e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.334907125593319677e+01,5.510258548790662871e+02,3.306155129274395676e+02
5.526855713094245459e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.353180946296244969e+01,5.526855713094248586e+02,3.316113427856546991e+02
5.543452877397832168e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.371454766999171682e+01,5.543452877397835437e+02,3.326071726438699443e+02
5.560050041701418166e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.389728587702096974e+01,5.560050041701421151e+02,3.336030025020850758e+02
5.576647206005004875e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.408002408405023687e+01,5.576647206005008002e+02,3.345988323603003209e+02
5.593244370308590874e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.426276229107948268e+01,5.593244370308593716e+02,3.355946622185154524e+02
5.609841534612176872e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.444550049810874270e+01,5.609841534612180567e+02,3.365904920767305839e+02
5.626438698915763581e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.462823870513800273e+01,5.626438698915767418e+02,3.375863219349458291e+02
5.643035863219349579e+01,2.752551193329649815e-01,1.000000000000000000e+01,5.481097691216725565e+01,5.643035863219353132e+02,3.385821517931609606e+02
5.659633027522936288e+01,2.752551193329649815e-01,9.999999999999998224e+00,5.499371511919652278e+01,5.659633027522939983e+02,3.395779816513761489e+02
5.676230191826522287e+01,2.752551193329649815e-01,9.999999999999998224e+00,5.517645332622576859e+01,5.676230191826525697e+02,3.405738115095913372e+02
5.692827356130108996e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.535919153325503572e+01,5.692827356130112548e+02,3.415696413678065255e+02
5.709424520433694994e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.554192974028428864e+01,5.709424520433698262e+02,3.425654712260217138e+02
5.726021684737281703e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.572466794731354867e+01,5.726021684737285113e+02,3.435613010842369022e+02
5.742618849040867701e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.590740615434280869e+01,5.742618849040870828e+02,3.445571309424520905e+02
5.759216013344454410e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.609014436137206872e+01,5.759216013344457679e+02,3.455529608006672788e+02
5.775813177648040408e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.627288256840132163e+01,5.775813177648043393e+02,3.465487906588824103e+02
5.792410341951627117e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.645562077543058876e+01,5.792410341951630244e+02,3.475446205170976555e+02
5.809007506255213116e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.663835898245984168e+01,5.809007506255215958e+02,3.485404503753127869e+02
5.825604670558799114e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.682109718948909460e+01,5.825604670558802809e+02,3.495362802335279184e+02
5.842201834862385823e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.700383539651835463e+01,5.842201834862389660e+02,3.505321100917431636e+02
5.858798999165971821e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.718657360354761465e+01,5.858798999165975374e+02,3.515279399499582951e+02
5.875396163469558530e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.736931181057687468e+01,5.875396163469561088e+02,3.525237698081734834e+02
5.891993327773144529e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.755205001760612760e+01,5.891993327773147939e+02,3.535195996663886717e+02
5.908590492076731238e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.773478822463539473e+01,5.908590492076734790e+02,3.545154295246038600e+02
5.925187656380317236e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.791752643166464765e+01,5.925187656380320504e+02,3.555112593828190484e+02
5.941784820683903945e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.810026463869390767e+01,5.941784820683907355e+02,3.565070892410342367e+02
5.958381984987489943e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.828300284572316059e+01,5.958381984987493070e+02,3.575029190992494250e+02
5.974979149291076652e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.846574105275242061e+01,5.974979149291079921e+02,3.584987489574646133e+02
5.991576313594662651e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.864847925978168064e+01,5.991576313594665635e+02,3.594945788156797448e+02
6.008173477898248649e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.883121746681093356e+01,6.008173477898251349e+02,3.604904086738949331e+02
6.024770642201835358e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.901395567384019358e+01,6.024770642201838200e+02,3.614862385321101215e+02
6.041367806505421356e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.919669388086944650e+01,6.041367806505425051e+02,3.624820683903252529e+02
6.057964970809008065e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.937943208789871363e+01,6.057964970809010765e+02,3.634778982485404981e+02
6.074562135112594063e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.956217029492796655e+01,6.074562135112597616e+02,3.644737281067556296e+02
6.091159299416180772e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.974490850195722658e+01,6.091159299416183330e+02,3.654695579649708179e+02
6.107756463719766771e+01,2.752551193329650370e-01,9.999999999999998224e+00,5.992764670898648660e+01,6.107756463719770181e+02,3.664653878231860062e+02
6.124353628023353480e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.011038491601574663e+01,6.124353628023357032e+02,3.674612176814011946e+02
6.140950792326939478e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.029312312304499955e+01,6.140950792326942747e+02,3.684570475396163829e+02
6.157547956630526187e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.047586133007426668e+01,6.157547956630529598e+02,3.694528773978315712e+02
6.174145120934112185e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.065859953710351959e+01,6.174145120934115312e+02,3.704487072560467595e+02
6.190742285237698184e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.084133774413277251e+01,6.190742285237701026e+02,3.714445371142618910e+02
6.207339449541284893e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.102407595116203254e+01,6.207339449541287877e+02,3.724403669724770793e+02
6.223936613844870891e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.120681415819129256e+01,6.223936613844873591e+02,3.734361968306922677e+02
6.240533778148457600e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.138955236522055259e+01,6.240533778148460442e+02,3.744320266889074560e+02
6.257130942452043598e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.157229057224980551e+01,6.257130942452047293e+02,3.754278565471225875e+02
6.273728106755630307e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.175502877927907264e+01,6.273728106755634144e+02,3.764236864053378326e+02
6.290325271059216306e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.193776698630832556e+01,6.290325271059219858e+02,3.774195162635529641e+02
6.306922435362803014e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.212050519333758558e+01,6.306922435362806709e+02,3.784153461217681524e+02
6.323519599666389013e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.230324340036683850e+01,6.323519599666392423e+02,3.794111759799833408e+02
6.340116763969975722e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.248598160739609852e+01,6.340116763969979274e+02,3.804070058381985291e+02
6.356713928273561720e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.266871981442535855e+01,6.356713928273564989e+02,3.814028356964137174e+02
6.373311092577148429e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.285145802145461857e+01,6.373311092577151840e+02,3.823986655546289057e+02
6.389908256880734427e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.303419622848387149e+01,6.389908256880737554e+02,3.833944954128440941e+02
6.406505421184320426e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.321693443551312441e+01,6.406505421184323268e+02,3.843903252710592255e+02
6.423102585487906424e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.339967264254238444e+01,6.423102585487910119e+02,3.853861551292743570e+02
6.439699749791493844e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.358241084957165157e+01,6.439699749791496970e+02,3.863819849874896590e+02
6.456296914095079842e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.376514905660090449e+01,6.456296914095082684e+02,3.873778148457047905e+02
6.472894078398665840e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.394788726363016451e+01,6.472894078398669535e+02,3.883736447039199788e+02
6.489491242702251839e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.413062547065942454e+01,6.489491242702255249e+02,3.893694745621351103e+02
6.506088407005839258e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.431336367768868456e+01,6.506088407005842100e+02,3.903653044203503555e+02
6.522685571309425256e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.449610188471794459e+01,6.522685571309428951e+02,3.913611342785654870e+02
6.539282735613011255e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.467884009174719040e+01,6.539282735613014665e+02,3.923569641367806753e+02
6.555879899916597253e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.486157829877645042e+01,6.555879899916600380e+02,3.933527939949958636e+02
6.572477064220183252e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.504431650580571045e+01,6.572477064220186094e+02,3.943486238532109951e+02
6.589074228523770671e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.522705471283497047e+01,6.589074228523774082e+02,3.953444537114262403e+02
6.605671392827356669e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.540979291986423050e+01,6.605671392827359796e+02,3.963402835696414286e+02
6.622268557130942668e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.559253112689347631e+01,6.622268557130946647e+02,3.973361134278565601e+02
6.638865721434528666e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.577526933392273634e+01,6.638865721434532361e+02,3.983319432860716915e+02
6.655462885738116086e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.595800754095201057e+01,6.655462885738119212e+02,3.993277731442869936e+02
6.672060050041702084e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.614074574798125639e+01,6.672060050041704926e+02,4.003236030025021250e+02
6.688657214345288082e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.632348395501051641e+01,6.688657214345291777e+02,4.013194328607172565e+02
6.705254378648874081e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.650622216203977644e+01,6.705254378648877491e+02,4.023152627189324448e+02
6.721851542952461500e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.668896036906903646e+01,6.721851542952465479e+02,4.033110925771476900e+02
6.738448707256047499e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.687169857609829648e+01,6.738448707256051193e+02,4.043069224353628215e+02
6.755045871559633497e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.705443678312755651e+01,6.755045871559636907e+02,4.053027522935780098e+02
6.771643035863219495e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.723717499015680232e+01,6.771643035863222622e+02,4.062985821517931981e+02
6.788240200166805494e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.741991319718606235e+01,6.788240200166808336e+02,4.072944120100083296e+02
6.804837364470392913e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.760265140421532237e+01,6.804837364470396324e+02,4.082902418682235748e+02
6.821434528773978911e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.778538961124458240e+01,6.821434528773982038e+02,4.092860717264387631e+02
6.838031693077564910e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.796812781827384242e+01,6.838031693077568889e+02,4.102819015846538946e+02
6.854628857381150908e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.815086602530308824e+01,6.854628857381154603e+02,4.112777314428690261e+02
6.871226021684738328e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.833360423233236247e+01,6.871226021684741454e+02,4.122735613010843281e+02
6.887823185988324326e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.851634243936162250e+01,6.887823185988327168e+02,4.132693911592994596e+02
6.904420350291910324e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.869908064639086831e+01,6.904420350291914019e+02,4.142652210175145910e+02
6.921017514595496323e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.888181885342012833e+01,6.921017514595499733e+02,4.152610508757297794e+02
6.937614678899083742e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.906455706044940257e+01,6.937614678899087721e+02,4.162568807339450245e+02
6.954211843202669741e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.924729526747864838e+01,6.954211843202673435e+02,4.172527105921601560e+02
6.970809007506255739e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.943003347450790841e+01,6.970809007506259150e+02,4.182485404503753443e+02
6.987406171809841737e+01,2.752551193329650370e-01,1.000000000000000000e+01,6.961277168153715422e+01,6.987406171809844864e+02,4.192443703085905327e+02
7.004003336113427736e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.979550988856641425e+01,7.004003336113430578e+02,4.202402001668056641e+02
7.020600500417015155e+01,2.752551193329650370e-01,9.999999999999998224e+00,6.997824809559568848e+01,7.020600500417018566e+02,4.212360300250209093e+02
7.037197664720601153e+01,2.752551193329650370e-01,9.999999999999998224e+00,7.016098630262493430e+01,7.037197664720604280e+02,4.222318598832360976e+02
7.053794829024187152e+01,2.752551193329650370e-01,9.999999999999998224e+00,7.034372450965419432e+01,7.053794829024191131e+02,4.232276897414512291e+02
7.070391993327773150e+01,2.752551193329650370e-01,9.999999999999998224e+00,7.052646271668344014e+01,7.070391993327776845e+02,4.242235195996663606e+02
7.086989157631360570e+01,2.752551193329650370e-01,9.999999999999998224e+00,7.070920092371271437e+01,7.086989157631363696e+02,4.252193494578816626e+02
7.103586321934946568e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.089193913074197440e+01,7.103586321934949410e+02,4.262151793160967941e+02
7.120183486238532566e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.107467733777122021e+01,7.120183486238536261e+02,4.272110091743119256e+02
7.136780650542118565e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.125741554480048023e+01,7.136780650542121975e+02,4.282068390325271139e+02
7.153377814845704563e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.144015375182974026e+01,7.153377814845707690e+02,4.292026688907423022e+02
7.169974979149291983e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.162289195885900028e+01,7.169974979149295677e+02,4.301984987489574905e+02
7.186572143452877981e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.180563016588826031e+01,7.186572143452881392e+02,4.311943286071726789e+02
7.203169307756463979e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.198836837291752033e+01,7.203169307756467106e+02,4.321901584653878672e+02
7.219766472060049978e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.217110657994676615e+01,7.219766472060052820e+02,4.331859883236029987e+02
7.236363636363637397e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.235384478697604038e+01,7.236363636363640808e+02,4.341818181818182438e+02
7.252960800667223396e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.253658299400530041e+01,7.252960800667226522e+02,4.351776480400333753e+02
7.269557964970809394e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.271932120103454622e+01,7.269557964970813373e+02,4.361734778982485068e+02
7.286155129274395392e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.290205940806380625e+01,7.286155129274399087e+02,4.371693077564636951e+02
7.302752293577982812e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.308479761509306627e+01,7.302752293577985938e+02,4.381651376146789403e+02
7.319349457881568810e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.326753582212232629e+01,7.319349457881571652e+02,4.391609674728940718e+02
7.335946622185154808e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.345027402915158632e+01,7.335946622185158503e+02,4.401567973311092601e+02
7.352543786488740807e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.363301223618083213e+01,7.352543786488744217e+02,4.411526271893244484e+02
7.369140950792326805e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.381575044321009216e+01,7.369140950792329932e+02,4.421484570475395799e+02
7.385738115095914225e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.399848865023935218e+01,7.385738115095917919e+02,4.431442869057548251e+02
7.402335279399500223e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.418122685726861221e+01,7.402335279399503634e+02,4.441401167639700134e+02
7.418932443703086221e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.436396506429787223e+01,7.418932443703089348e+02,4.451359466221851449e+02
7.435529608006672220e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.454670327132711805e+01,7.435529608006675062e+02,4.461317764804002763e+02
7.452126772310259639e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.472944147835639228e+01,7.452126772310263050e+02,4.471276063386155784e+02
7.468723936613845638e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.491217968538565231e+01,7.468723936613848764e+02,4.481234361968307098e+02
7.485321100917431636e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.509491789241489812e+01,7.485321100917435615e+02,4.491192660550458413e+02
7.501918265221017634e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.527765609944415814e+01,7.501918265221021329e+02,4.501150959132610296e+02
7.518515429524605054e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.546039430647343238e+01,7.518515429524608180e+02,4.511109257714762748e+02
7.535112593828191052e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.564313251350267819e+01,7.535112593828193894e+02,4.521067556296914063e+02
7.551709758131777050e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.582587072053193822e+01,7.551709758131780745e+02,4.531025854879065946e+02
7.568306922435363049e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.600860892756119824e+01,7.568306922435366459e+02,4.540984153461217829e+02
7.584904086738949047e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.619134713459044406e+01,7.584904086738952174e+02,4.550942452043369144e+02
7.601501251042536467e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.637408534161971829e+01,7.601501251042540162e+02,4.560900750625521596e+02
7.618098415346122465e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.655682354864896411e+01,7.618098415346125876e+02,4.570859049207673479e+02
7.634695579649708463e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.673956175567822413e+01,7.634695579649711590e+02,4.580817347789824794e+02
7.651292743953294462e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.692229996270748416e+01,7.651292743953297304e+02,4.590775646371976109e+02
7.667889908256881881e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.710503816973674418e+01,7.667889908256885292e+02,4.600733944954129129e+02
7.684487072560467880e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.728777637676600420e+01,7.684487072560471006e+02,4.610692243536280444e+02
7.701084236864053878e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.747051458379525002e+01,7.701084236864057857e+02,4.620650542118432327e+02
7.717681401167639876e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.765325279082451004e+01,7.717681401167643571e+02,4.630608840700583642e+02
7.734278565471225875e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.783599099785377007e+01,7.734278565471229285e+02,4.640567139282735525e+02
7.750875729774813294e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.801872920488304430e+01,7.750875729774817273e+02,4.650525437864887408e+02
7.767472894078399293e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.820146741191229012e+01,7.767472894078402987e+02,4.660483736447039291e+02
7.784070058381985291e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.838420561894155014e+01,7.784070058381988702e+02,4.670442035029191175e+02
7.800667222685571289e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.856694382597079596e+01,7.800667222685574416e+02,4.680400333611342489e+02
7.817264386989158709e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.874968203300007019e+01,7.817264386989162404e+02,4.690358632193494941e+02
7.833861551292744707e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.893242024002933022e+01,7.833861551292748118e+02,4.700316930775646824e+02
7.850458715596330705e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.911515844705857603e+01,7.850458715596333832e+02,4.710275229357798139e+02
7.867055879899916704e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.929789665408783605e+01,7.867055879899919546e+02,4.720233527939949454e+02
7.883653044203504123e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.948063486111709608e+01,7.883653044203507534e+02,4.730191826522102474e+02
7.900250208507090122e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.966337306814635610e+01,7.900250208507093248e+02,4.740150125104253789e+02
7.916847372810676120e+01,2.752551193329650370e-01,1.000000000000000000e+01,7.984611127517561613e+01,7.916847372810680099e+02,4.750108423686405104e+02
7.933444537114262118e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.002884948220486194e+01,7.933444537114265813e+02,4.760066722268556987e+02
7.950041701417848117e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.021158768923412197e+01,7.950041701417851527e+02,4.770025020850708870e+02
7.966638865721435536e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.039432589626339620e+01,7.966638865721438378e+02,4.779983319432860753e+02
7.983236030025021535e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.057706410329264202e+01,7.983236030025025229e+02,4.789941618015012637e+02
7.999833194328607533e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.075980231032190204e+01,7.999833194328610944e+02,4.799899916597164520e+02
8.016430358632193531e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.094254051735114786e+01,8.016430358632196658e+02,4.809858215179315835e+02
8.033027522935780951e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.112527872438042209e+01,8.033027522935784646e+02,4.819816513761468286e+02
8.049624687239366949e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.130801693140968212e+01,8.049624687239370360e+02,4.829774812343620169e+02
8.066221851542952948e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.149075513843892793e+01,8.066221851542956074e+02,4.839733110925771484e+02
8.082819015846538946e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.167349334546818795e+01,8.082819015846541788e+02,4.849691409507922799e+02
8.099416180150126365e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.185623155249746219e+01,8.099416180150129776e+02,4.859649708090075819e+02
8.116013344453712364e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.203896975952670800e+01,8.116013344453715490e+02,4.869608006672227134e+02
8.132610508757298362e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.222170796655596803e+01,8.132610508757302341e+02,4.879566305254378449e+02
8.149207673060884360e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.240444617358522805e+01,8.149207673060888055e+02,4.889524603836530332e+02
8.165804837364470359e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.258718438061447387e+01,8.165804837364473769e+02,4.899482902418682215e+02
8.182402001668057778e+01,2.752551193329650370e-01,1.000000000000000000e+01,8.276992258764374810e+01,8.182402001668060620e+02,4.909441201000834099e+02
