t,selected,mass,export,input_monomers,input_molecules
4.979149291075896855e+01,3.441311466220910997e-01,1.000000000000000178e+01,6.841317579951639516e+01,4.979149291075896144e+02,2.987489574645538255e+02
4.995746455379483564e+01,3.441311466220910997e-01,1.000000000000000178e+01,6.864163987468356254e+01,4.995746455379482427e+02,2.997447873227690138e+02
5.012343619683069562e+01,3.441311466220910997e-01,1.000000000000000178e+01,6.887010394985074413e+01,5.012343619683068709e+02,3.007406171809842022e+02
5.028940783986655561e+01,3.441311466220910997e-01,1.000000000000000178e+01,6.909856802501789730e+01,5.028940783986654424e+02,3.017364470391993336e+02
5.045537948290242269e+01,3.441311466220910997e-01,1.000000000000000178e+01,6.932703210018507889e+01,5.045537948290241275e+02,3.027322768974145220e+02
5.062135112593828268e+01,3.441311466220910997e-01,1.000000000000000178e+01,6.955549617535223206e+01,5.062135112593826989e+02,3.037281067556297103e+02
5.078732276897414977e+01,3.441311466220910997e-01,1.000000000000000178e+01,6.978396025051941365e+01,5.078732276897413840e+02,3.047239366138448986e+02
5.095329441201000975e+01,3.441311466220910997e-01,1.000000000000000178e+01,7.001242432568658103e+01,5.095329441200999554e+02,3.057197664720600869e+02
5.111926605504587684e+01,3.441311466220910997e-01,1.000000000000000178e+01,7.024088840085374841e+01,5.111926605504586405e+02,3.067155963302752752e+02
5.128523769808173682e+01,3.441311466220910997e-01,1.000000000000000178e+01,7.046935247602093000e+01,5.128523769808172119e+02,3.077114261884904636e+02
5.145120934111760391e+01,3.441311466220910997e-01,1.000000000000000178e+01,7.069781655118809738e+01,5.145120934111758970e+02,3.087072560467056519e+02
5.161718098415346390e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.092628062635526476e+01,5.161718098415344684e+02,3.097030859049207834e+02
5.178315262718933099e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.115474470152244635e+01,5.178315262718931535e+02,3.106989157631360285e+02
5.194912427022519097e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.138320877668959952e+01,5.194912427022518386e+02,3.116947456213511600e+02
5.211509591326105806e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.161167285185678111e+01,5.211509591326105237e+02,3.126905754795663483e+02
5.228106755629691804e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.184013692702393428e+01,5.228106755629690952e+02,3.136864053377815367e+02
5.244703919933277803e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.206860100219111587e+01,5.244703919933276666e+02,3.146822351959966682e+02
5.261301084236864511e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.229706507735828325e+01,5.261301084236863517e+02,3.156780650542118565e+02
5.277898248540450510e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.252552915252545063e+01,5.277898248540449231e+02,3.166738949124270448e+02
5.294495412844037219e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.275399322769263222e+01,5.294495412844036082e+02,3.176697247706422331e+02
5.311092577147623217e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.298245730285978539e+01,5.311092577147621796e+02,3.186655546288574214e+02
5.327689741451209926e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.321092137802696698e+01,5.327689741451208647e+02,3.196613844870726098e+02
5.344286905754795924e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.343938545319413436e+01,5.344286905754794361e+02,3.206572143452877981e+02
5.360884070058382633e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.366784952836130174e+01,5.360884070058381212e+02,3.216530442035029864e+02
5.377481234361968632e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.389631360352846912e+01,5.377481234361966926e+02,3.226488740617181179e+02
5.394078398665555341e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.412477767869565071e+01,5.394078398665553777e+02,3.236447039199333631e+02
5.410675562969141339e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.435324175386281809e+01,5.410675562969140628e+02,3.246405337781484945e+02
5.427272727272727337e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.458170582902997126e+01,5.427272727272726343e+02,3.256363636363636829e+02
5.443869891576314046e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.481016990419715285e+01,5.443869891576313194e+02,3.266321934945788712e+02
5.460467055879900045e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.503863397936432023e+01,5.460467055879898908e+02,3.276280233527940027e+02
5.477064220183486754e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.526709805453148761e+01,5.477064220183485759e+02,3.286238532110091910e+02
5.493661384487072752e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.549556212969865499e+01,5.493661384487071473e+02,3.296196830692243793e+02
5.510258548790659461e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.572402620486583658e+01,5.510258548790658324e+02,3.306155129274395676e+02
5.526855713094245459e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.595249028003300396e+01,5.526855713094244038e+02,3.316113427856547560e+02
5.543452877397832168e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.618095435520017134e+01,5.543452877397830889e+02,3.326071726438699443e+02
5.560050041701418166e+01,3.441311466220910442e-01,1.000000000000000178e+01,7.640941843036733871e+01,5.560050041701416603e+02,3.336030025020851326e+02
5.576647206005004875e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.663788250553452031e+01,5.576647206005003454e+02,3.345988323603003209e+02
5.593244370308590874e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.686634658070167347e+01,5.593244370308589168e+02,3.355946622185154524e+02
5.609841534612176872e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.709481065586884085e+01,5.609841534612176019e+02,3.365904920767306407e+02
5.626438698915763581e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.732327473103602244e+01,5.626438698915762870e+02,3.375863219349458291e+02
5.643035863219349579e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.755173880620318982e+01,5.643035863219348585e+02,3.385821517931610174e+02
5.659633027522936288e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.778020288137035720e+01,5.659633027522935436e+02,3.395779816513762057e+02
5.676230191826522287e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.800866695653752458e+01,5.676230191826521150e+02,3.405738115095913372e+02
5.692827356130108996e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.823713103170469196e+01,5.692827356130108001e+02,3.415696413678065255e+02
5.709424520433694994e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.846559510687185934e+01,5.709424520433693715e+02,3.425654712260217138e+02
5.726021684737281703e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.869405918203904093e+01,5.726021684737280566e+02,3.435613010842369022e+02
5.742618849040867701e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.892252325720620831e+01,5.742618849040866280e+02,3.445571309424520905e+02
5.759216013344454410e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.915098733237337569e+01,5.759216013344453131e+02,3.455529608006672788e+02
5.775813177648040408e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.937945140754054307e+01,5.775813177648038845e+02,3.465487906588824671e+02
5.792410341951627117e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.960791548270771045e+01,5.792410341951625696e+02,3.475446205170976555e+02
5.809007506255213116e+01,3.441311466220909887e-01,1.000000000000000178e+01,7.983637955787489204e+01,5.809007506255211410e+02,3.485404503753127869e+02
5.825604670558799114e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.006484363304204521e+01,5.825604670558798261e+02,3.495362802335279753e+02
5.842201834862385823e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.029330770820922680e+01,5.842201834862385113e+02,3.505321100917431636e+02
5.858798999165971821e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.052177178337639418e+01,5.858798999165970827e+02,3.515279399499582951e+02
5.875396163469558530e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.075023585854356156e+01,5.875396163469557678e+02,3.525237698081735402e+02
5.891993327773144529e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.097869993371072894e+01,5.891993327773143392e+02,3.535195996663886717e+02
5.908590492076731238e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.120716400887791053e+01,5.908590492076730243e+02,3.545154295246038600e+02
5.925187656380317236e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.143562808404507791e+01,5.925187656380315957e+02,3.555112593828190484e+02
5.941784820683903945e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.166409215921224529e+01,5.941784820683902808e+02,3.565070892410342367e+02
5.958381984987489943e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.189255623437941267e+01,5.958381984987488522e+02,3.575029190992494250e+02
5.974979149291076652e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.212102030954658005e+01,5.974979149291075373e+02,3.584987489574646133e+02
5.991576313594662651e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.234948438471374743e+01,5.991576313594661087e+02,3.594945788156798017e+02
6.008173477898248649e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.257794845988091481e+01,6.008173477898247938e+02,3.604904086738949331e+02
6.024770642201835358e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.280641253504809640e+01,6.024770642201833653e+02,3.614862385321101215e+02
6.041367806505421356e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.303487661021524957e+01,6.041367806505420504e+02,3.624820683903252529e+02
6.057964970809008065e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.326334068538243116e+01,6.057964970809007355e+02,3.634778982485404981e+02
6.074562135112594063e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.349180476054959854e+01,6.074562135112593069e+02,3.644737281067556296e+02
6.091159299416180772e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.372026883571676592e+01,6.091159299416179920e+02,3.654695579649708748e+02
6.107756463719766771e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.394873291088393330e+01,6.107756463719765634e+02,3.664653878231860062e+02
6.124353628023353480e+01,3.441311466220909887e-01,1.000000000000000178e+01,8.417719698605111489e+01,6.124353628023352485e+02,3.674612176814011946e+02
6.140950792326939478e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.440566106121828227e+01,6.140950792326938199e+02,3.684570475396163829e+02
6.157547956630526187e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.463412513638544965e+01,6.157547956630525050e+02,3.694528773978315712e+02
6.174145120934112185e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.486258921155261703e+01,6.174145120934110764e+02,3.704487072560467595e+02
6.190742285237698184e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.509105328671978441e+01,6.190742285237697615e+02,3.714445371142618910e+02
6.207339449541284893e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.531951736188696600e+01,6.207339449541283329e+02,3.724403669724770793e+02
6.223936613844870891e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.554798143705411917e+01,6.223936613844870180e+02,3.734361968306922677e+02
6.240533778148457600e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.577644551222130076e+01,6.240533778148455895e+02,3.744320266889074560e+02
6.257130942452043598e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.600490958738846814e+01,6.257130942452042746e+02,3.754278565471225875e+02
6.273728106755630307e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.623337366255563552e+01,6.273728106755629597e+02,3.764236864053378326e+02
6.290325271059216306e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.646183773772280290e+01,6.290325271059215311e+02,3.774195162635529641e+02
6.306922435362803014e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.669030181288998449e+01,6.306922435362802162e+02,3.784153461217681524e+02
6.323519599666389013e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.691876588805715187e+01,6.323519599666387876e+02,3.794111759799833408e+02
6.340116763969975722e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.714722996322431925e+01,6.340116763969974727e+02,3.804070058381985291e+02
6.356713928273561720e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.737569403839148663e+01,6.356713928273560441e+02,3.814028356964137174e+02
6.373311092577148429e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.760415811355866822e+01,6.373311092577147292e+02,3.823986655546289057e+02
6.389908256880734427e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.783262218872582139e+01,6.389908256880733006e+02,3.833944954128440941e+02
6.406505421184320426e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.806108626389298877e+01,6.406505421184319857e+02,3.843903252710592255e+02
6.423102585487906424e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.828955033906015615e+01,6.423102585487905571e+02,3.853861551292743570e+02
6.439699749791493844e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.851801441422733774e+01,6.439699749791492422e+02,3.863819849874896590e+02
6.456296914095079842e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.874647848939450512e+01,6.456296914095078137e+02,3.873778148457047905e+02
6.472894078398665840e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.897494256456167250e+01,6.472894078398664988e+02,3.883736447039199220e+02
6.489491242702251839e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.920340663972883988e+01,6.489491242702250702e+02,3.893694745621351103e+02
6.506088407005839258e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.943187071489602147e+01,6.506088407005837553e+02,3.903653044203503555e+02
6.522685571309425256e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.966033479006318885e+01,6.522685571309424404e+02,3.913611342785654870e+02
6.539282735613011255e+01,3.441311466220910442e-01,1.000000000000000178e+01,8.988879886523035623e+01,6.539282735613010118e+02,3.923569641367806753e+02
6.555879899916597253e+01,3.441311466220910442e-01,1.000000000000000178e+01,9.011726294039752361e+01,6.555879899916595832e+02,3.933527939949958636e+02
6.572477064220183252e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.034572701556467678e+01,6.572477064220181546e+02,3.943486238532109951e+02
6.589074228523770671e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.057419109073187258e+01,6.589074228523769534e+02,3.953444537114262403e+02
6.605671392827356669e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.080265516589903996e+01,6.605671392827355248e+02,3.963402835696414286e+02
6.622268557130942668e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.103111924106619313e+01,6.622268557130940962e+02,3.973361134278565601e+02
6.638865721434528666e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.125958331623336051e+01,6.638865721434527813e+02,3.983319432860716915e+02
6.655462885738116086e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.148804739140055631e+01,6.655462885738114664e+02,3.993277731442869936e+02
6.672060050041702084e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.171651146656770948e+01,6.672060050041700379e+02,4.003236030025021250e+02
6.688657214345288082e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.194497554173487686e+01,6.688657214345287230e+02,4.013194328607173134e+02
6.705254378648874081e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.217343961690204424e+01,6.705254378648872944e+02,4.023152627189324448e+02
6.721851542952461500e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.240190369206922583e+01,6.721851542952459795e+02,4.033110925771476900e+02
6.738448707256047499e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.263036776723639321e+01,6.738448707256046646e+02,4.043069224353628215e+02
6.755045871559633497e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.285883184240356059e+01,6.755045871559632360e+02,4.053027522935780098e+02
6.771643035863219495e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.308729591757072797e+01,6.771643035863218074e+02,4.062985821517931981e+02
6.788240200166805494e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.331575999273789535e+01,6.788240200166803788e+02,4.072944120100083296e+02
6.804837364470392913e+01,3.441311466220910997e-01,1.000000000000000178e+01,9.354422406790507694e+01,6.804837364470391776e+02,4.082902418682235748e+02
6.821434528773978911e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.377268814307224432e+01,6.821434528773977490e+02,4.092860717264387631e+02
6.838031693077564910e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.400115221823941170e+01,6.838031693077563204e+02,4.102819015846538946e+02
6.854628857381150908e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.422961629340656486e+01,6.854628857381150056e+02,4.112777314428690829e+02
6.871226021684738328e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.445808036857376067e+01,6.871226021684736907e+02,4.122735613010843281e+02
6.887823185988324326e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.468654444374092805e+01,6.887823185988322621e+02,4.132693911592994596e+02
6.904420350291910324e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.491500851890808121e+01,6.904420350291909472e+02,4.142652210175146479e+02
6.921017514595496323e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.514347259407524859e+01,6.921017514595495186e+02,4.152610508757297794e+02
6.937614678899083742e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.537193666924244440e+01,6.937614678899083174e+02,4.162568807339450245e+02
6.954211843202669741e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.560040074440959756e+01,6.954211843202668888e+02,4.172527105921601560e+02
6.970809007506255739e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.582886481957676494e+01,6.970809007506254602e+02,4.182485404503753443e+02
6.987406171809841737e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.605732889474393232e+01,6.987406171809840316e+02,4.192443703085905327e+02
7.004003336113427736e+01,3.441311466220911552e-01,1.000000000000000000e+01,9.628579296991109970e+01,7.004003336113426030e+02,4.202402001668056641e+02
7.020600500417015155e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.651425704507828129e+01,7.020600500417014018e+02,4.212360300250209093e+02
7.037197664720601153e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.674272112024544867e+01,7.037197664720599732e+02,4.222318598832360976e+02
7.053794829024187152e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.697118519541261605e+01,7.053794829024185447e+02,4.232276897414512291e+02
7.070391993327773150e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.719964927057978343e+01,7.070391993327772298e+02,4.242235195996663606e+02
7.086989157631360570e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.742811334574696502e+01,7.086989157631359149e+02,4.252193494578816626e+02
7.103586321934946568e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.765657742091413240e+01,7.103586321934944863e+02,4.262151793160967941e+02
7.120183486238532566e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.788504149608129978e+01,7.120183486238531714e+02,4.272110091743119824e+02
7.136780650542118565e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.811350557124845295e+01,7.136780650542117428e+02,4.282068390325271139e+02
7.153377814845704563e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.834196964641563454e+01,7.153377814845703142e+02,4.292026688907423022e+02
7.169974979149291983e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.857043372158281613e+01,7.169974979149291130e+02,4.301984987489575474e+02
7.186572143452877981e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.879889779674996930e+01,7.186572143452876844e+02,4.311943286071726789e+02
7.203169307756463979e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.902736187191715089e+01,7.203169307756462558e+02,4.321901584653878672e+02
7.219766472060049978e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.925582594708430406e+01,7.219766472060048272e+02,4.331859883236030555e+02
7.236363636363637397e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.948429002225148565e+01,7.236363636363636260e+02,4.341818181818182438e+02
7.252960800667223396e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.971275409741865303e+01,7.252960800667221974e+02,4.351776480400334322e+02
7.269557964970809394e+01,3.441311466220912108e-01,1.000000000000000000e+01,9.994121817258582041e+01,7.269557964970808825e+02,4.361734778982486205e+02
7.286155129274395392e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.001696822477529878e+02,7.286155129274394540e+02,4.371693077564637520e+02
7.302752293577982812e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.003981463229201694e+02,7.302752293577981391e+02,4.381651376146789971e+02
7.319349457881568810e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.006266103980873368e+02,7.319349457881567105e+02,4.391609674728941854e+02
7.335946622185154808e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.008550744732545041e+02,7.335946622185153956e+02,4.401567973311093169e+02
7.352543786488740807e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.010835385484216715e+02,7.352543786488739670e+02,4.411526271893244484e+02
7.369140950792326805e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.013120026235888389e+02,7.369140950792325384e+02,4.421484570475396367e+02
7.385738115095914225e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.015404666987560205e+02,7.385738115095913372e+02,4.431442869057548819e+02
7.402335279399500223e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.017689307739231879e+02,7.402335279399499086e+02,4.441401167639700134e+02
7.418932443703086221e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.019973948490903410e+02,7.418932443703084800e+02,4.451359466221852017e+02
7.435529608006672220e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.022258589242575226e+02,7.435529608006670514e+02,4.461317764804003900e+02
7.452126772310259639e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.024543229994247042e+02,7.452126772310258502e+02,4.471276063386155784e+02
7.468723936613845638e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.026827870745918574e+02,7.468723936613844216e+02,4.481234361968307667e+02
7.485321100917431636e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.029112511497590248e+02,7.485321100917431068e+02,4.491192660550458982e+02
7.501918265221017634e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.031397152249261921e+02,7.501918265221016782e+02,4.501150959132610865e+02
7.518515429524605054e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.033681793000933737e+02,7.518515429524603633e+02,4.511109257714763316e+02
7.535112593828191052e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.035966433752605411e+02,7.535112593828189347e+02,4.521067556296914631e+02
7.551709758131777050e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.038251074504277085e+02,7.551709758131776198e+02,4.531025854879066515e+02
7.568306922435363049e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.040535715255948759e+02,7.568306922435361912e+02,4.540984153461217829e+02
7.584904086738949047e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.042820356007620433e+02,7.584904086738947626e+02,4.550942452043369713e+02
7.601501251042536467e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.045104996759292248e+02,7.601501251042535614e+02,4.560900750625522164e+02
7.618098415346122465e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.047389637510963922e+02,7.618098415346121328e+02,4.570859049207673479e+02
7.634695579649708463e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.049674278262635596e+02,7.634695579649707042e+02,4.580817347789825362e+02
7.651292743953294462e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.051958919014307270e+02,7.651292743953292756e+02,4.590775646371977246e+02
7.667889908256881881e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.054243559765979086e+02,7.667889908256880744e+02,4.600733944954129129e+02
7.684487072560467880e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.056528200517650760e+02,7.684487072560466459e+02,4.610692243536281012e+02
7.701084236864053878e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.058812841269322291e+02,7.701084236864053310e+02,4.620650542118432327e+02
7.717681401167639876e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.061097482020993965e+02,7.717681401167639024e+02,4.630608840700584210e+02
7.734278565471225875e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.063382122772665639e+02,7.734278565471224738e+02,4.640567139282735525e+02
7.750875729774813294e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.065666763524337455e+02,7.750875729774811589e+02,4.650525437864887977e+02
7.767472894078399293e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.067951404276009129e+02,7.767472894078398440e+02,4.660483736447039860e+02
7.784070058381985291e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.070236045027680802e+02,7.784070058381984154e+02,4.670442035029191175e+02
7.800667222685571289e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.072520685779352476e+02,7.800667222685569868e+02,4.680400333611343058e+02
7.817264386989158709e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.074805326531024292e+02,7.817264386989157856e+02,4.690358632193495509e+02
7.833861551292744707e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.077089967282695966e+02,7.833861551292743570e+02,4.700316930775646824e+02
7.850458715596330705e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.079374608034367640e+02,7.850458715596329284e+02,4.710275229357798707e+02
7.867055879899916704e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.081659248786039313e+02,7.867055879899914999e+02,4.720233527939950591e+02
7.883653044203504123e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.083943889537711129e+02,7.883653044203502986e+02,4.730191826522102474e+02
7.900250208507090122e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.086228530289382803e+02,7.900250208507088701e+02,4.740150125104254357e+02
7.916847372810676120e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.088513171041054477e+02,7.916847372810675552e+02,4.750108423686405672e+02
7.933444537114262118e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.090797811792726009e+02,7.933444537114261266e+02,4.760066722268557555e+02
7.950041701417848117e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.093082452544397825e+02,7.950041701417846980e+02,4.770025020850708870e+02
7.966638865721435536e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.095367093296069640e+02,7.966638865721433831e+02,4.779983319432861322e+02
7.983236030025021535e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.097651734047741172e+02,7.983236030025020682e+02,4.789941618015013205e+02
7.999833194328607533e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.099936374799412988e+02,7.999833194328606396e+02,4.799899916597164520e+02
8.016430358632193531e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.102221015551084520e+02,8.016430358632192110e+02,4.809858215179316403e+02
8.033027522935780951e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.104505656302756336e+02,8.033027522935780098e+02,4.819816513761468855e+02
8.049624687239366949e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.106790297054428152e+02,8.049624687239365812e+02,4.829774812343620169e+02
8.066221851542952948e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.109074937806099683e+02,8.066221851542951526e+02,4.839733110925772053e+02
8.082819015846538946e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.111359578557771357e+02,8.082819015846537241e+02,4.849691409507923936e+02
8.099416180150126365e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.113644219309443315e+02,8.099416180150125228e+02,4.859649708090075819e+02
8.116013344453712364e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.115928860061114847e+02,8.116013344453710943e+02,4.869608006672227702e+02
8.132610508757298362e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.118213500812786521e+02,8.132610508757297794e+02,4.879566305254379017e+02
8.149207673060884360e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.120498141564458194e+02,8.149207673060883508e+02,4.889524603836530900e+02
8.165804837364470359e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.122782782316129868e+02,8.165804837364469222e+02,4.899482902418682215e+02
8.182402001668057778e+01,3.441311466220912108e-01,1.000000000000000000e+01,1.125067423067801684e+02,8.182402001668056073e+02,4.909441201000834667e+02
