t,node1_u,node1_w,node1_x,node1_c1,node1_c2,node1_z,node1_h,node2_u,node2_w,node2_x,node2_c1,node2_c2,node2_z,node2_h
0.805,0.9555364362075409,0.9632760271798652,0.012917836983643122,0.0077395909723711985,0.0036902014133345126,0.003188538583474621,7.362523820307601e-05,0.9557408429017377,0.9634432282250965,0.012854010636838758,0.007702385323425859,0.003672994365029501,0.003172895721962628,7.315600836166229e-05
0.81,0.9552998018129578,0.9630844989359741,0.012995145567233201,0.007784697123063174,0.003711097044182991,0.0032075382256039073,7.409750505862928e-05,0.9555032525158396,0.9632509206948413,0.0129316016915849,0.007747668179068188,0.003693977790661398,0.0031919654084171254,7.363270725766472e-05
0.8150000000000001,0.9550617812987462,0.9628918230759986,0.013072888671714866,0.007830041777299117,0.0037320955269250647,0.003226643392947866,7.45720002812626e-05,0.9552642792364984,0.9630574681944246,0.013009626337052622,0.007793188957992359,0.0037150637772677543,0.0032111403880786668,7.411154488337473e-05
0.8200000000000001,0.9548223694667709,0.9626979953306818,0.013151068318853964,0.00787562586395737,0.0037531971693285852,0.0032458545657647725,7.504874434203636e-05,0.9550239178531231,0.9628628664439435,0.013088086598287207,0.007838948590886047,0.003736252633376184,0.0032304211419473153,7.459254426407312e-05
0.8250000000000001,0.9545815611156013,0.9625030114270329,0.013229686534743145,0.007921450311477935,0.0037744022775416364,0.0032651722251334165,7.55277576199277e-05,0.9547821631519648,0.962667111159886,0.013166984504641188,0.007884948007986402,0.0037575446658886166,0.0032498081518391913,7.507572826053995e-05
0.8300000000000001,0.9543393510408561,0.9623068670888858,0.013308745347736049,0.007967516048075919,0.0037957111571631143,0.0032845968530734386,7.60090604480598e-05,0.954539009916383,0.9624701980556203,0.013246322087723835,0.007931188139302185,0.0037789401811560448,0.0032693019005105724,7.556111964511092e-05
0.835,0.9540957340377103,0.9621095580388151,0.013388246788146046,0.008013824001150947,0.0038171241128018246,0.003304128932550535,7.649267313205384e-05,0.954294452929328,0.9622721228432879,0.013326101381101876,0.00797766991402427,0.003800439484538077,0.0032889028716636634,7.604874113709915e-05
0.84,0.953850704887604,0.9619110799835151,0.013468192905478989,0.008060375095957027,0.003838641441667464,0.0033237689501293176,7.697861557266583e-05,0.9540484869606212,0.9620728812197008,0.013406324437447326,0.008024394259143613,0.0038220428739688143,0.00330861155257969,7.653861473417972e-05
0.845,0.9536042583719774,0.9617114286296797,0.013548585749240723,0.00810717025774816,0.0038602634409697287,0.003343517392374398,7.746690767065177e-05,0.9538011067800836,0.9618724688816711,0.0134869933094322,0.008071362101651167,0.003843750647382357,0.0033284284305398776,7.703076243402771e-05
0.85,0.9533563892722705,0.9615105996840032,0.013629427368937101,0.008154210411778356,0.0038819904079183147,0.0033633747458503864,7.795756932676761e-05,0.9535523071575362,0.961670881526011,0.01356811004972851,0.008118574368537888,0.0038655631027128055,0.003348353992825452,7.752520623431817e-05
0.855,0.9531070923699236,0.9613085888531797,0.013710719814073968,0.008201496483301618,0.003903822639722918,0.0033833414971218938,7.84506204417694e-05,0.9533020828628005,0.9614681148495325,0.013649676711008274,0.008166031986794728,0.003887480537894261,0.003368388726717639,7.802196813272617e-05
0.86,0.9528563624427555,0.9611053918368604,0.013792465148562303,0.008249029394150398,0.003925760426356659,0.0034034181352699893,7.894608061170911e-05,0.9530504286625539,0.9612641645424358,0.013731695360273551,0.008213735879944315,0.003909503243601588,0.003388533121997007,7.852106959259425e-05
0.865,0.9526041942701036,0.9609010043423771,0.013874665412847148,0.00829681007231885,0.003947804070668559,0.0034236051462659058,7.944396994387169e-05,0.9527973393241692,0.9610590263018617,0.013814168041196501,0.008261686977754491,0.003931631523426051,0.0034087876653658656,7.902253296465279e-05
0.87,0.9523505826281289,0.9606954220663741,0.013957322673988075,0.008344839438290478,0.00396995386129107,0.0034439030212022903,7.99443080074015e-05,0.9525428096126899,0.9608526958150269,0.013897096823930574,0.008309886202398633,0.003953865666701607,0.003429152848617926,7.952637965681998e-05
0.875,0.9520955222912897,0.9604886407011943,0.014040439009150136,0.008393118409949694,0.003992210081575101,0.003464312252900119,8.044711415926375e-05,0.952286834291792,0.9606451687651486,0.01398048378868138,0.008358334473417835,0.0039762059574645695,0.003449629165263064,8.003263070590391e-05
0.88,0.9518390080340446,0.9602806559391807,0.014124016495498383,0.008441647905180904,0.004014573014871564,0.0034848333341803684,8.095240775642362e-05,0.9520294081251516,0.960436440835444,0.014064331015654529,0.008407032710353186,0.003998652679751252,0.0034702171088111583,8.054130714871263e-05
0.885,0.9515810346308521,0.9600714634726758,0.014208057210197867,0.008490428841868522,0.004037042944531367,0.0035054667578640155,8.146020815584627e-05,0.9517705258764448,0.9602265077091302,0.014148640585055633,0.008455981832745776,0.00402120611759797,0.003490917172772085,8.105243002205426e-05
0.89,0.9513215968561703,0.9598610589940227,0.014292563230413639,0.008539462137896959,0.004059620153905422,0.0035262130167720363,8.197053471449694e-05,0.9515101823093477,0.9600153650694244,0.014233414577090299,0.008505182760136698,0.004043866555041036,0.003511729850655722,8.156602036273683e-05
0.895,0.9510606894844582,0.9596494381955644,0.01437753663331075,0.008588748711150621,0.004082304926344637,0.0035470726037254074,8.24834067893408e-05,0.9512483721875364,0.9598030085995437,0.014318655071964139,0.008554636412067041,0.004066634276116765,0.0035326556359719457,8.208209920756843e-05
0.9,0.9507983072990388,0.9594365967721477,0.014462979508545136,0.00863828947315327,0.0041050975359142134,0.003568046013688563,8.299884346828755e-05,0.9509850902840037,0.9595894339856128,0.014404364162295912,0.008604343701668469,0.0040895095555521736,0.0035536950243565037,8.260068713014028e-05
0.905,0.950534445062366,0.9592225304070764,0.01454889393112136,0.008688085344754551,0.0041279982702030924,0.003589133740815267,8.351686420233389e-05,0.9507203313502302,0.9593746369016424,0.014490543926171745,0.008654305551471156,0.004112492681633306,0.0035748485106623065,8.312180531949621e-05
0.91,0.9502690975552003,0.9590072347909083,0.014635281995566811,0.00873813723575207,0.004151007401202735,0.0036103362825652846,8.403748803347287e-05,0.9504540901567005,0.9591586130295185,0.01457719646107858,0.008704522872876628,0.004135583927011517,0.0035961165930206928,8.364547426317073e-05
0.915,0.9500022595653819,0.9587907056169895,0.014722145804226351,0.008788446051651454,0.004174125194712231,0.0036316541375726263,8.45607338321819e-05,0.9501863614812714,0.9589413580541756,0.014664323872269512,0.008754996572962382,0.0041587835581302635,0.0036174997707255456,8.417171415464672e-05
0.92,0.9497339258807515,0.9585729385786661,0.014809487459444848,0.008839012697958322,0.0041973519165306675,0.0036530878044713053,8.50866204689384e-05,0.9499171401018001,0.9587228676605482,0.01475192826499763,0.008805727558805912,0.004182091841433001,0.00363899854307075,8.470054518740703e-05
0.925,0.9494640912891492,0.958353929369284,0.014897309063567166,0.008889838080178295,0.004220687832457134,0.0036746377818953325,8.561516681421979e-05,0.9496464207961434,0.9585031375335706,0.014840011744516032,0.00885671673748472,0.004205509043363184,0.003660613409350189,8.523198755493451e-05
0.93,0.9491927505784158,0.9581336736821894,0.014985612718938173,0.008940923103816997,0.00424413320829072,0.0036963045684787208,8.614639173850346e-05,0.9493741983421582,0.9582821633581774,0.01492857641607781,0.008907965016076302,0.0042290354303642684,0.0036823448688577468,8.576606145071204e-05
0.935,0.9489198985363914,0.9579121672107281,0.015074400527902735,0.008992268674380048,0.004267688309830513,0.003718088662855482,8.668031411226685e-05,0.9491004675177016,0.958059940819303,0.015017624384936056,0.008959473301658152,0.0042526712688797106,0.003704193420887308,8.630278706822243e-05
0.9400000000000001,0.9486455299719021,0.9576894056607246,0.015163674601274822,0.00904387568886558,0.004291353392811559,0.0037399905649885966,8.721695260073511e-05,0.9488252231219894,0.9578364656146893,0.015107157764743065,0.009011242492756274,0.004276416815267718,0.0037261595660459993,8.684218425430414e-05
0.9450000000000001,0.948369639655497,0.957465384711595,0.015253437042524692,0.009095745056140888,0.004315128726769739,0.0037620107755685223,8.775632612692082e-05,0.9485484599154593,0.9576117334152308,0.015197178661908027,0.00906327349982743,0.004300272339717269,0.003748243805691984,8.738427328349576e-05
0.9500000000000001,0.9480922223960069,0.957240100066403,0.015343689968307263,0.009147877670438884,0.004339014564189204,0.003784149797218085,8.829845329697216e-05,0.9482701726974188,0.9573857399159867,0.015287689195912847,0.00911556721862364,0.0043242380953315675,0.0037704466430905814,8.792907389731609e-05
0.9550000000000001,0.9478132730173983,0.9570135474376666,0.015434435500340122,0.009200274420310935,0.004363011150887324,0.003806408133158905,8.884335258705848e-05,0.9479903562825512,0.9571584808216825,0.015378691491256117,0.00916812453918661,0.004348314328533133,0.003792768582095472,8.847660561875374e-05
0.96,0.9475327863436379,0.956785722537904,0.015525675760340847,0.009252936194308406,0.004387118732681467,0.003828786286612601,8.939104247334911e-05,0.9477090054855406,0.9569299518370437,0.01547018767243643,0.009220946351558042,0.004372501285744486,0.003815210126560334,8.90268879707973e-05
0.965,0.9472507571986926,0.9565566210796329,0.015617412870027027,0.009305863880982663,0.004411337555389005,0.003851284760800793,8.994154143201338e-05,0.9474261151210707,0.9567001486667956,0.015562179863952382,0.009274033545779646,0.004396799213388149,0.0038377717803388493,8.95799404764354e-05
0.97,0.9469671804065288,0.9563262387753717,0.01570964895111624,0.009359058368885072,0.004435667864827305,0.0038739040589450993,9.049486793922065e-05,0.9471416800038251,0.9564690670156639,0.015654670190302568,0.009327387011893125,0.0044212083578866425,0.003860454047284696,9.01357826586566e-05
0.975,0.9466820507911134,0.9560945713376384,0.015802386125326074,0.009412520546566995,0.004460109906813738,0.0038966446842671402,9.105104047114023e-05,0.9468556949484878,0.956236702588374,0.015747660775985578,0.009381007639940181,0.004445728965662485,0.003883257431251554,9.069443404044952e-05
0.98,0.9463953632201845,0.9558616145082314,0.015895626521288023,0.009466251288088838,0.004484663912232346,0.003919507140931927,9.161007728014552e-05,0.9465681548139524,0.9560030511193146,0.015841153752325768,0.009434896305415932,0.0044703612681782495,0.003906182437016825,9.12559137742635e-05
0.985,0.946107112478338,0.9556273639694622,0.015989372262413426,0.009520251491166015,0.0045093301359192565,0.003942491934868264,9.217199695770378e-05,0.9462790543752734,0.9557681082827812,0.01593515124557407,0.009489053907561273,0.004495105520892401,0.0039292295711554496,9.182024156586982e-05
0.99,0.9458172934436618,0.9553918154680353,0.016083625482953286,0.009574522024415045,0.0045341088030398016,0.003965599572552614,9.273681768292331e-05,0.9459883885018269,0.955531869818185,0.016029655392650378,0.009543481316411216,0.004519961949541186,0.003952399340751625,9.238743644280706e-05
0.995,0.9455259010001316,0.9551549647547143,0.016178388317837522,0.009629063754624103,0.00455900013689178,0.0039888305604844,9.330455760822381e-05,0.9456961520689304,0.9552943314690432,0.016124668331142518,0.009598179400165554,0.00454493077799001,0.003975692252910032,9.295751738869716e-05
1.0,0.9452329300317224,0.9549168075802624,0.01627366290199605,0.009683877548581363,0.00458400436077299,0.004012185405163045,9.38752348860249e-05,0.945402339951901,0.9550554889788727,0.01622019219863832,0.009653149027024075,0.004570012230104279,0.003999108814735348,9.353050338716208e-05
1.0050000000000001,0.9449383754224097,0.9546773396954434,0.016369451370358796,0.009738964273075001,0.004609121697981231,0.004035664613087973,9.444886766874627e-05,0.9451069470260561,0.9548153380911907,0.01631622913272561,0.009708391065186575,0.004595206529749403,0.004022649533332252,9.410641342182376e-05
1.01,0.9446422320561686,0.9544365568510208,0.01646575585785567,0.00979432479489319,0.004634352371814299,0.004059268690758604,9.502547410880754e-05,0.9448099681667129,0.9545738745495139,0.016412781270992213,0.009763906382852839,0.004620513900790786,0.004046314915805423,9.468526647630414e-05
1.0150000000000001,0.9443444948299443,0.9541944548071006,0.01656257849952897,0.009849959977197176,0.004659696602231135,0.004082998144505579,9.560507232258968e-05,0.9445113982622357,0.9543310941067694,0.016509850751121404,0.009819695844585138,0.004645934563749924,0.00407010546908697,9.526708147650236e-05
1.02,0.944045158665348,0.9539510293401623,0.01665992143333751,0.009905870674854957,0.004685154601337391,0.0041068534816106365,9.618768033115524e-05,0.9442112322258479,0.9540869925324238,0.016607439713673296,0.009875760306627028,0.004671468731283078,0.004094021701051547,9.585187719200004e-05
1.025,0.9437442184172574,0.9537062761767887,0.01675778680019941,0.009962057759571806,0.004710726596479846,0.004130835212072221,9.677331632392023e-05,0.9439094649036681,0.9538415655457279,0.016705550302250544,0.009932100642110642,0.004697116631312319,0.0041180641223096705,9.643967265831055e-05
1.03,0.9434416690558011,0.953460191126751,0.016856176741709743,0.010018522070990299,0.00473641278552602,0.004154943844310069,9.736199818035016e-05,0.9436060912577364,0.9535948089496992,0.01680418466098549,0.009988717692013337,0.00472287846223654,0.004142233241860228,9.703048641535518e-05
1.035,0.9431375055511074,0.9532127699998203,0.016955093399463564,0.010075264448753007,0.00476221336634343,0.004179179886743913,9.795374377991052e-05,0.943301106250093,0.9533467185473552,0.016903344934010456,0.01004561229731246,0.0047487544224546294,0.004166529568702108,9.762433700305513e-05
1.04,0.9428317228733051,0.9529640086057676,0.017054538915055956,0.010132285732502515,0.004788128536799596,0.004203543847793491,9.854857100206684e-05,0.9429945048427781,0.9530972901417136,0.017003033265457795,0.010102785298985369,0.0047747447103654835,0.004190953611834202,9.822124296133167e-05
1.045,0.9425243159925225,0.952713902754364,0.017154515430081965,0.010189586761881388,0.004814158494762034,0.004228036235878535,9.914649772628459e-05,0.942686281997832,0.9528465195357918,0.01710325179945983,0.010160237538009414,0.00480084952436799,0.004215505880255394,9.882122283010603e-05
1.05,0.9422152798788882,0.9524624482553806,0.017255025086136674,0.010247168376532213,0.004840303438098267,0.00425265755941878,9.97475418320293e-05,0.9423764326772948,0.9525944025326073,0.01720400268014891,0.01021796985536195,0.004827069062861046,0.004240186882964578,9.94242951492995e-05
1.055,0.9419046095428807,0.9522096409483609,0.01735607002263289,0.010305031405519853,0.004866563555701264,0.004277408325932542,0.00010035172112272774,0.9420649518837281,0.9523409349650969,0.017305288049435513,0.010275983081417877,0.004853403515257328,0.004264997128050465,0.00010003047834123319
1.06,0.9415922999557055,0.9519554766418095,0.017457652384925835,0.010363176686143487,0.0048929390430978315,0.004302289045757188,0.00010095905344932126,0.9417518345803028,0.9520861126350583,0.01740711005520253,0.010334278054804347,0.004879853077612133,0.004289937126427873,0.00010063979089604483
1.065,0.9412783461041221,0.9516999511545078,0.017559774319844155,0.010421605050424956,0.004919430091105209,0.004327300230174513,0.00010156955663208575,0.9414370757458124,0.9518299313546251,0.017509470846790942,0.010392855608861272,0.004906417941266722,0.0043150073899530395,0.00010125225125446566
1.07,0.9409627430725342,0.9514430603775929,0.017662437968387103,0.010480317305097724,0.004946036869130862,0.004352442388035574,0.00010218324831487991,0.941120670457096,0.9515723870086298,0.01761237256761902,0.010451716551582021,0.004933098276125139,0.004340208428030805,0.00010186787758557229
1.075,0.9406454859453456,0.9511848002022019,0.017765645471553907,0.010539314256895242,0.004972759546582247,0.00437771602819142,0.00010280014614156232,0.9408026137909924,0.9513134754819045,0.017715817361105023,0.010510861690959963,0.004959894252091415,0.0043655407500660095,0.00010248668805844126
1.08,0.9403265698069597,0.9509251665194719,0.017869398970343807,0.01059859671255097,0.004999598292866827,0.004403121659493107,0.00010342026775599168,0.9404829008243405,0.9510531926592812,0.01781980737066723,0.010570291834988466,0.004986806039069591,0.004391004865463494,0.00010310870084214918
1.085,0.9400059897417804,0.95066415522054,0.017973700605756038,0.010658165478798363,0.005026553277392064,0.004428659790791684,0.00010404363080202655,0.9401615266339791,0.9507915344255926,0.017924344739723895,0.0106300077916609,0.005013833806963703,0.004416601283628096,0.00010373393410577258
1.09,0.9396837408342112,0.9504017621965435,0.018078552518789846,0.010718021362370881,0.005053624669565419,0.004454330930938206,0.00010467025292352563,0.939838486296747,0.9505284966656705,0.0180294316116933,0.010690010368970635,0.00504097772567779,0.004442330513964659,0.00010436240601838807
1.095,0.9393598182448746,0.9501379833956859,0.01818395684318387,0.010778165150849629,0.005080812623585547,0.004480135586659065,0.00010530015165838947,0.9395137749659447,0.9502640753216199,0.018135070122674273,0.010750300355722029,0.005068237949890051,0.004468193063740527,0.00010499413459230151
1.1,0.9390342170146985,0.9498728146736767,0.01828991572924872,0.010838597659016453,0.00510811731472016,0.004506074270780679,0.00010593334468704687,0.9391873876748481,0.9499982662427725,0.018241262425420405,0.010810878567970892,0.005095614655371813,0.0044941894463416355,0.00010562913804251115
1.105,0.9387069323049171,0.9496062519760866,0.018396431316371954,0.010899319671207471,0.005135538893955264,0.004532147493130477,0.0001065698495321205,0.9388593195774051,0.9497310653686306,0.01834801066167287,0.010871745791271788,0.005123107993587023,0.0045203201721356395,0.00010626743435155004
1.11,0.9383779593443067,0.9493382912993763,0.018503505736952565,0.010960331955107561,0.005163077499103978,0.004558355761366374,0.0001072096836266154,0.938529565895311,0.9494624686897617,0.01845531696613381,0.010932902794496728,0.005150718102812148,0.004546585749309643,0.00010690904137050403
1.115,0.938047293361643,0.9490689286400069,0.018611141123389515,0.011021635278401587,0.005190733267979412,0.004584699583146277,0.00010785286440353639,0.9381981218502611,0.9491924721967331,0.01856318347350535,0.010994350346517712,0.005178445121323651,0.004572986686050744,0.00010755397695045885
1.12,0.9377149295857021,0.948798159994439,0.018719339608081795,0.01108323040877442,0.005218506338394687,0.004611179466128103,0.0001084994092958885,0.9378649826639509,0.9489210718801122,0.01867161231848962,0.011056089216206752,0.005206289187397998,0.004599523490546047,0.00010820225894250037
1.125,0.93738086324526,0.9485259813591336,0.018828103323428377,0.011145118113910928,0.0052463968481629136,0.0046377959179697585,0.0001091493357366766,0.9375301435580757,0.9486482637304664,0.01878060563578875,0.011118120172435847,0.005234250439311654,0.00462619667098265,0.00010885390519771431
1.1300000000000001,0.9370450895690926,0.9482523887305513,0.018937434401828247,0.011207299161495984,0.0052744049350972105,0.004664549446329159,0.00010980266115890566,0.9371935997543309,0.948374043738363,0.018890165560104876,0.01118044398407701,0.005262329015341085,0.004653006735547655,0.00010950893356718652
1.135,0.936707603852793,0.9479773781549217,0.01904733496868314,0.011269774302165886,0.005302530724050868,0.004691440557500629,0.00011045940291908645,0.9368553465414023,0.9480984079442842,0.019000294219099358,0.011243061402926567,0.005290525040790757,0.004679954191055377,0.00011016736179274706
1.1400000000000001,0.9363684013365616,0.9477009456343545,0.01915780716013271,0.01133254429782987,0.00533077434796368,0.004718469761728077,0.00011111957842523446,0.936515379152473,0.9478213523445,0.019110993751200796,0.011305973192071493,0.005318838649060199,0.004707039548276356,0.00011082920768273853
1.145,0.9360274773875933,0.9474230872675014,0.019268853095900755,0.011395609879944864,0.005359135916813485,0.004745637564813667,0.00011178320495190023,0.936173692948019,0.9475428730320741,0.019222266278345237,0.011369180084099258,0.005347269950565373,0.004734263313522951,0.00011149448886020255
1.1500000000000001,0.9356848273860795,0.9471437991628775,0.019380474894046536,0.01145897177683466,0.005387615538220253,0.004772944472117562,0.00011245029975970493,0.9358302833015447,0.9472629661099601,0.01933411392079623,0.01143268280845928,0.005375819053362137,0.0047616259926638125,0.00011216322292876218
1.155,0.9353404467122118,0.9468630774289983,0.019492674672629304,0.01152263071682303,0.005416213319803958,0.004800390988999919,0.0001131208801092696,0.9354851455865544,0.9469816276811117,0.019446538798817317,0.011496482094600961,0.005404486065506343,0.004789128091567581,0.00011283542749204032
1.16,0.9349943307461818,0.9465809181743791,0.01960545454970832,0.011586587428233762,0.00544492936918457,0.004827977620820898,0.00011379496326121535,0.9351382751765522,0.9466988538484826,0.019559543032672037,0.011560578671973715,0.005433271095053848,0.004816770116102905,0.00011351112015366
1.165,0.9346464749280378,0.9462973175529191,0.019718816635100007,0.011650842624917593,0.0054737637834451494,0.0048557048710611605,0.00011447256641810824,0.9347896675050243,0.946414640760515,0.019673128734348448,0.0116249732555338,0.005462174239514629,0.004844552570252052,0.00011419031843897926
1.17,0.9342968746237126,0.9460122716603213,0.01983276305226206,0.01171539703664483,0.005502716670886092,0.004883573247484203,0.00011515370684884313,0.9344393179312079,0.9461289845073437,0.019787298029511565,0.01168966657617874,0.005491195607626136,0.004872475962287891,0.00011487303995758245
1.175,0.9339455253479036,0.9457257767054715,0.019947295903509944,0.01178025135760385,0.005531788113968235,0.00491158325288612,0.0001158384016833871,0.9340872219634004,0.945841881292534,0.019902053022606093,0.01175465932917632,0.005520335282264947,0.004900540795499496,0.00011555930213412361
1.18,0.9335924226387,0.9454378289151218,0.020062417287714598,0.011845406276457592,0.005560978191153487,0.004939735389207191,0.0001165266680297031,0.9337333751333371,0.945553327337556,0.020017395814619924,0.011819952204261358,0.005549593342305329,0.00492874757231753,0.00011624912236403292
1.185,0.933237562034191,0.9451484245160243,0.020178129303746982,0.011910862481869004,0.005590286980903761,0.0049680301583877,0.00011721852299575415,0.9333777729727536,0.94526331886388,0.020133328506540968,0.011885545891168681,0.0055789698666215545,0.004957096795172659,0.00011694251804274068
1.19,0.9328809390724655,0.944857559734931,0.020294434050478035,0.011976620662501025,0.0056197145616809635,0.004996468062367925,0.00011791398368950322,0.9330204110133854,0.9449718520929765,0.020249853199357116,0.011951441079633102,0.005608464934087888,0.004985588966495546,0.00011763950656567708
1.195,0.932522549354382,0.9445652308465556,0.02041133361691735,0.012042681492209016,0.005649261001559319,0.005025049600865806,0.00011861306716392978,0.9326612848498458,0.944678923294368,0.02036697198416543,0.012017638444563888,0.005638078613183046,0.0050142245864883885,0.00011834010525787296
1.2,0.9321623884053615,0.9442714340660374,0.020528830107191327,0.01210904566071109,0.005678926379369755,0.005053775278157089,0.0001193157905353431,0.9323003900011991,0.9443845286779095,0.020484686967210838,0.012084138676751831,0.005667810983151141,0.005043004159917825,0.00011904433152064023
1.205,0.9318004519063362,0.9439761657274514,0.020646925600822628,0.012175713821150272,0.005708710748295321,0.005082645592981435,0.00012002217078730922,0.9319377221422792,0.9440886645726076,0.020603000230063687,0.012150942430369684,0.005697662097569691,0.0050719281859997805,0.00011975220258697282
1.21,0.9314367355747674,0.943679422192942,0.02076562217133037,0.012242686618209545,0.005738614155613347,0.00511166104263937,0.00012073222487195814,0.9315732769845103,0.9437913273355893,0.020721913848274175,0.01221805035112008,0.005727632004106058,0.005100997162507597,0.00012046373565014578
1.215,0.9310712351281165,0.9433811998246536,0.0208849218922337,0.012309964696571911,0.00576863664860117,0.005140822124431428,0.00012144596974141998,0.9312070502393166,0.9434925133239815,0.02084142989739254,0.01228546308470567,0.00575772075042761,0.0051302115872146215,0.00012117894790343424
1.22,0.930703946283845,0.9430814949847307,0.02100482683705174,0.012377548700920355,0.0057987782745361205,0.005170129335658133,0.00012216342234782474,0.9308390376181224,0.9431922188949109,0.020961550452968988,0.012353181276829089,0.005787928384201706,0.005159571957894194,0.00012189785654011324
1.225,0.9303348648241562,0.9427803040850993,0.02112533906807283,0.012445439260977643,0.005829039070553852,0.005199583171114004,0.00012288459958992583,0.930469234897188,0.9428904404553645,0.021082277579296513,0.012421205558216809,0.005818254942947205,0.005189078769808238,0.00012262047868838414
1.23,0.9299639864569262,0.9424776234786788,0.02124646066356157,0.012513637021786912,0.005859419083816313,0.00522918413027512,0.00012360951842730036,0.9300976377783546,0.942587174353246,0.021203613356670693,0.012489536574931496,0.00584870047421651,0.005218732522905737,0.00012334683154636072
1.235,0.9295913070482124,0.9421734496398526,0.0213681936746323,0.012582142591674351,0.005889918336548046,0.005258932706730444,0.00012433819569157749,0.9297242421218678,0.9422824170581089,0.021325559838173642,0.01255817493628102,0.005879265000608594,0.005248533711235758,0.00012407693215710878
1.24,0.9292168225171695,0.9418677790840071,0.02149054014289935,0.012650956566871624,0.005920536842806643,0.005288829391853059,0.00012507064817097888,0.9293490438411454,0.9419761650805718,0.021448119067366427,0.012627121239466072,0.005909948536550023,0.00527848282662718,0.00012481079751134623
1.245,0.9288405287829524,0.9415606083265289,0.02161350210997708,0.012720079543610405,0.005951274616649701,0.005318874677016053,0.0001258068926537263,0.9289720388496054,0.9416684149312534,0.021571293087810126,0.012696376081687355,0.00594075109646737,0.0053085803609088855,0.00012554844459979108
1.25,0.9284624217647158,0.9412519338828045,0.02173708161747982,0.012789512118122362,0.005982131672134814,0.00534906905359251,0.00012654694592804144,0.928593223060666,0.9413591631207724,0.0216950839430658,0.012765940060145559,0.005971672694787202,0.005338826805909755,0.00012628989041316114
1.2550000000000001,0.9280824974472609,0.9409417523189626,0.021861280694709297,0.01285925487173536,0.0060131080135323745,0.005379413010232638,0.00012729082472947686,0.9282125924534728,0.9410484062105573,0.02181949366435842,0.012835813757123593,0.006002713336143045,0.00536922265073107,0.00012703515188069404
1.26,0.927700751745174,0.9406300601450939,0.021986101387024632,0.012929308399953373,0.006044203654080464,0.005409907040208938,0.00012803854585130336,0.9278301429368832,0.9407361407059377,0.021944524298991762,0.01290599776909326,0.006033873034141934,0.005399768389100761,0.00012778424599541063
1.2650000000000001,0.9273171807288464,0.9403168539912828,0.022111545711287543,0.012999673262469693,0.006075418583400687,0.005440551630828465,0.00012879012596393185,0.9274458705757485,0.940422363232393,0.022070177865717133,0.012976492656683204,0.006065151778761142,0.0054304645087703855,0.00012853718960724702
1.27,0.9269317805422481,0.9400021305446696,0.022237615670263146,0.013070350002454689,0.006106752780296969,0.005471347266181845,0.00012954558167888532,0.9270597715085869,0.9401070704725324,0.022196456369163575,0.013047298963983897,0.006096549549153863,0.005461311494269916,0.00012929399949796543
1.2750000000000001,0.9265445473293489,0.9396858864923946,0.022364313266716587,0.013141339163078745,0.006138206223573241,0.005502294430359708,0.00013030492960768698,0.9266718418739167,0.9397902591089644,0.022323361813960142,0.013118417235085823,0.006128066324473294,0.005492309830129329,0.00013005469244932807
1.28,0.9261554772341186,0.939368118521598,0.022491640503412978,0.01321264128751223,0.006169778892033427,0.00553339360745268,0.00013106818636185992,0.9262820778102562,0.9394719258242977,0.022450896204735872,0.013189848014079455,0.0061597020838726315,0.005523460000878599,0.00013081928524309714
1.285,0.9257645664658544,0.9390488233701406,0.02261959937005827,0.013284256904318949,0.006201470755170913,0.0055646452786872564,0.0001318353685006105,0.9258904755215202,0.9391520673519191,0.02257906153304002,0.01326159183043661,0.006191456797189615,0.0055547624881795024,0.00013158779460214673
1.29,0.9253718111714238,0.9387279977257476,0.022748191871520964,0.013356186554356383,0.00623328178999672,0.005596049929632099,0.00013260649263595862,0.9254970311491394,0.9388306803750344,0.022707859805600694,0.013333649225932455,0.0062233304417840295,0.0055862177780391965,0.00013236023730585998
1.295,0.9249772076449897,0.9384056383898018,0.02287741998435554,0.013428430744844504,0.006265211951933313,0.005627608040147611,0.00013338157526433916,0.9251017409819939,0.9385077616906344,0.022837293000785516,0.013406020708677756,0.006255322973416576,0.00561782635074755,0.00013313663000337218
1.3,0.9245807522792029,0.9380817422403298,0.02300728566514323,0.013500989961159122,0.006297261182510613,0.005659320085619548,0.00013416063280324224,0.9247046014075535,0.9381833081724378,0.02296736307695844,0.01347870676492131,0.006287434333948163,0.005649588682113809,0.00013391698925547982
1.305,0.9241824414667138,0.9377563061553577,0.023137790870465257,0.013573864688676034,0.006329429423258532,0.005691186541433661,0.00013494368167015787,0.9243056088132876,0.9378573166941627,0.02309807199248341,0.013551707880911902,0.006319664465239691,0.0056815052479472095,0.00013470133162297925
1.31,0.9237822716001729,0.9374293270129119,0.02326893755690285,0.013647055412771052,0.006361716615706991,0.005723207882975705,0.00013573073828257624,0.9239047595866658,0.9375297841295276,0.023229421705724375,0.013625024542898326,0.006352013309152068,0.005713576524056999,0.00013548967366666702
1.315,0.9233802391161684,0.9371008017251657,0.02340072767192739,0.013720562609029107,0.0063941226952991806,0.005755384583709536,0.00013652181902250042,0.9235020501591361,0.9372007073864311,0.023361414165922963,0.013698657227331325,0.0063844808014566915,0.005745802984328115,0.0001362820319084128
